egg_TaijinPrice,Duckegg_TNN_TaijinPrice,入中雞雛數,產蛋隻數,均  日     產蛋箱數,淘汰隻數,目  前         換羽隻數,Date,WhiteChickQuantity,RedChickQuantity,ImportChickenQuantity, 玉米粒, 黃豆粉 ,玉米粉 ,脫殼豆粉,高蛋白豆粉,StationName,AirTemperatureMean,AirTemperatureMax,Precipitation
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-11,276080,59700,0,6.05,12.1,6.6,13.2,13.11,竹子湖,12.3,21.5,0.0
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-12,276080,59700,0,6.05,12.1,6.6,13.2,13.11,竹子湖,12.3,21.5,0.0
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-13,276080,59700,0,6.05,12.1,6.6,13.2,13.11,竹子湖,12.3,21.5,0.8
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-14,276080,59700,0,6.05,12.1,6.6,13.25,13.15,竹子湖,12.3,21.5,0.0
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-15,306900,70077,0,6.05,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,0.0
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-16,306900,70077,0,6.05,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,0.0
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-17,306900,70077,0,6.05,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,0.4
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-18,306900,70077,0,6.05,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,2.0
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-19,306900,70077,0,6.07,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,14.9
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-20,306900,70077,0,6.07,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,9.6
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-21,306900,70077,0,6.07,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,0.9
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-22,300400,36500,0,6.07,12.15,6.6,13.25,13.15,竹子湖,12.3,21.5,0.3
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-23,300400,36500,0,6.1,12.2,6.6,13.3,13.18,竹子湖,12.3,21.5,1.7
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-24,300400,36500,0,6.13,12.2,6.62,13.3,13.18,竹子湖,12.3,21.5,3.3
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-25,300400,36500,0,6.2,12.2,6.65,13.3,13.2,竹子湖,12.3,21.5,1.3
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-26,300400,36500,0,6.2,12.2,6.68,13.3,13.25,竹子湖,12.3,21.5,26.5
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-27,300400,36500,0,6.2,12.2,6.68,13.3,13.25,竹子湖,12.3,21.5,3.9
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-28,300400,36500,0,6.2,12.2,6.7,13.3,13.35,竹子湖,12.3,21.5,17.8
28.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-29,300400,36500,0,6.2,12.2,6.7,13.3,13.35,竹子湖,12.3,21.5,50.0
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-30,300400,36500,0,6.2,12.3,6.7,13.4,13.36,竹子湖,12.3,21.5,23.4
26.5,34.0,1160830.0,31170982.0,114908.0,866824.0,633700.0,2018-01-31,300400,36500,0,6.23,12.3,6.7,13.4,13.4,竹子湖,12.3,21.5,34.2
26.5,34.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-01,316800,78964,29500,6.23,12.3,6.7,13.4,13.38,竹子湖,11.3,25.0,22.6
26.5,34.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-02,316800,78964,29500,6.23,12.3,6.7,13.4,13.35,竹子湖,11.3,25.0,23.1
26.5,34.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-03,316800,78964,29500,6.23,12.3,6.7,13.4,13.35,竹子湖,11.3,25.0,55.4
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-04,316800,78964,29500,6.23,12.3,6.7,13.4,13.33,竹子湖,11.3,25.0,108.1
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-05,316800,78964,29500,6.3,12.3,6.7,13.4,13.33,竹子湖,11.3,25.0,48.6
23.5,30.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-06,316800,78964,29500,6.3,12.3,6.75,13.4,13.29,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-07,316800,78964,29500,6.32,12.3,6.78,13.4,13.37,竹子湖,11.3,25.0,16.9
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-08,398550,53400,29500,6.34,12.3,6.8,13.4,13.15,竹子湖,11.3,25.0,14.5
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-09,398550,53400,29500,6.38,12.3,6.82,13.4,13.37,竹子湖,11.3,25.0,10.3
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-10,398550,53400,29500,6.38,12.3,6.82,13.4,13.37,竹子湖,11.3,25.0,10.3
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-11,398550,53400,29500,6.4,12.3,6.85,13.4,13.33,竹子湖,11.3,25.0,17.8
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-12,398550,53400,29500,6.4,12.3,6.85,13.4,13.33,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-13,398550,53400,29500,6.45,12.4,6.85,13.5,13.4,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-14,398550,53400,29500,6.45,12.4,6.9,13.5,13.47,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-15,175000,17865,29500,6.45,12.4,6.9,13.5,13.47,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-16,175000,17865,29500,6.45,12.4,6.9,13.5,13.47,竹子湖,11.3,25.0,0.1
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-17,175000,17865,29500,6.45,12.4,6.9,13.5,13.47,竹子湖,11.3,25.0,4.5
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-18,175000,17865,29500,6.5,12.5,6.9,13.6,13.67,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-19,175000,17865,29500,6.5,12.5,6.9,13.6,13.67,竹子湖,11.3,25.0,0.0
20.5,休市,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-20,175000,17865,29500,6.5,12.5,6.9,13.6,13.67,竹子湖,11.3,25.0,0.0
20.5,30.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-21,175000,17865,29500,6.5,12.5,6.9,13.6,13.67,竹子湖,11.3,25.0,3.9
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-22,358700,119900,29500,6.5,12.7,6.9,13.8,13.74,竹子湖,11.3,25.0,38.6
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-23,358700,119900,29500,6.5,13.0,6.9,14.1,13.9,竹子湖,11.3,25.0,1.5
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-24,358700,119900,29500,6.5,13.0,6.9,14.1,13.9,竹子湖,11.3,25.0,T
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-25,358700,119900,29500,6.55,13.0,6.97,14.1,13.92,竹子湖,11.3,25.0,6.1
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-26,358700,119900,29500,6.55,13.0,6.97,14.1,13.92,竹子湖,11.3,25.0,2.3
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-27,358700,119900,29500,6.7,13.1,7.0,14.2,14.05,竹子湖,11.3,25.0,0.0
26.5,32.0,1017671.0,29964849.0,109735.0,952730.0,1744950.0,2018-02-28,358700,119900,29500,6.7,13.1,7.0,14.2,14.05,竹子湖,11.3,25.0,11.9
26.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-01,350500,65500,15200,6.8,13.1,7.05,14.2,14.1,竹子湖,15.6,25.4,0.0
26.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-02,350500,65500,15200,6.9,13.3,7.08,14.4,14.16,竹子湖,15.6,25.4,0.0
26.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-03,350500,65500,15200,6.9,13.3,7.08,14.4,14.16,竹子湖,15.6,25.4,0.0
26.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-04,350500,65500,15200,7.05,13.4,7.13,14.5,14.25,竹子湖,15.6,25.4,0.0
26.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-05,350500,65500,15200,7.05,13.4,7.13,14.5,14.25,竹子湖,15.6,25.4,4.4
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-06,350500,65500,15200,7.1,13.4,7.2,14.5,14.4,竹子湖,15.6,25.4,5.2
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-07,350500,65500,15200,7.15,13.4,7.3,14.5,14.4,竹子湖,15.6,25.4,1.9
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-08,284400,73400,15200,7.2,13.4,7.35,14.5,14.36,竹子湖,15.6,25.4,22.3
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-09,284400,73400,15200,7.25,13.4,7.35,14.5,14.36,竹子湖,15.6,25.4,0.0
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-10,284400,73400,15200,7.25,13.4,7.35,14.5,14.36,竹子湖,15.6,25.4,0.0
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-11,284400,73400,15200,7.65,13.4,7.45,14.5,14.36,竹子湖,15.6,25.4,0.0
23.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-12,284400,73400,15200,7.65,13.4,7.45,14.5,14.36,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-13,284400,73400,15200,8.2,13.4,7.6,14.5,14.39,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-14,284400,73400,15200,8.25,13.4,7.8,14.5,14.43,竹子湖,15.6,25.4,0.2
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-15,247700,53100,15200,8.25,13.4,7.95,14.5,14.37,竹子湖,15.6,25.4,1.3
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-16,247700,53100,15200,8.25,13.4,8.05,14.5,14.41,竹子湖,15.6,25.4,5.2
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-17,247700,53100,15200,8.25,13.4,8.05,14.5,14.41,竹子湖,15.6,25.4,4.6
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-18,247700,53100,15200,8.25,13.4,8.1,14.5,14.41,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-19,247700,53100,15200,8.25,13.4,8.1,14.5,14.41,竹子湖,15.6,25.4,0.2
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-20,247700,53100,15200,8.25,13.4,8.17,14.5,14.31,竹子湖,15.6,25.4,14.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-21,247700,53100,15200,8.25,13.4,8.17,14.5,14.47,竹子湖,15.6,25.4,1.4
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-22,292400,81300,15200,8.25,13.4,8.3,14.5,14.47,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-23,292400,81300,15200,8.25,13.4,8.35,14.5,14.44,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-24,292400,81300,15200,8.25,13.4,8.35,14.5,14.44,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-25,292400,81300,15200,8.25,13.45,8.4,14.55,14.47,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-26,292400,81300,15200,8.25,13.45,8.4,14.55,14.47,竹子湖,15.6,25.4,0.0
21.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-27,292400,81300,15200,8.25,13.5,8.45,14.6,14.52,竹子湖,15.6,25.4,0.1
24.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-28,292400,81300,15200,8.2,13.5,8.48,14.6,14.5,竹子湖,15.6,25.4,1.3
24.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-29,264300,62000,15200,8.15,13.5,8.48,14.6,14.49,竹子湖,15.6,25.4,0.0
24.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-30,264300,62000,15200,8.1,13.6,8.48,14.7,14.62,竹子湖,15.6,25.4,0.0
24.5,32.0,1445970.0,29888594.0,109958.0,1248320.0,1206890.0,2018-03-31,264300,62000,15200,8.1,13.6,8.48,14.7,14.62,竹子湖,15.6,25.4,T
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-01,326600,24200,29500,8.1,13.6,8.48,14.7,14.62,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-02,326600,24200,29500,8.05,13.7,8.48,14.8,14.7,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-03,326600,24200,29500,8.05,13.7,8.45,14.8,14.67,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-04,326600,24200,29500,8.05,13.7,8.45,14.8,14.67,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-05,326600,24200,29500,8.05,13.7,8.45,14.8,14.67,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-06,326600,24200,29500,8.05,13.7,8.45,14.8,14.67,竹子湖,18.4,29.2,16.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-07,326600,24200,29500,8.05,13.7,8.45,14.8,14.67,竹子湖,18.4,29.2,7.1
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-08,291035,35700,29500,8.05,13.7,8.45,14.8,14.76,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-09,291035,35700,29500,8.05,13.7,8.45,14.8,14.76,竹子湖,18.4,29.2,0.0
24.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-10,291035,35700,29500,8.0,13.8,8.4,14.9,14.81,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-11,291035,35700,29500,8.0,13.8,8.35,14.9,14.87,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-12,291035,35700,29500,7.95,13.8,8.3,14.9,14.84,竹子湖,18.4,29.2,5.1
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-13,291035,35700,29500,7.9,13.9,8.3,15.0,14.89,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-14,291035,35700,29500,7.9,13.9,8.3,15.0,14.89,竹子湖,18.4,29.2,7.3
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-15,331100,12400,29500,7.85,13.9,8.3,15.0,14.9,竹子湖,18.4,29.2,12.4
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-16,331100,12400,29500,7.85,13.9,8.3,15.0,14.9,竹子湖,18.4,29.2,7.8
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-17,331100,12400,29500,7.8,13.9,8.27,15.0,14.9,竹子湖,18.4,29.2,12.7
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-18,331100,12400,29500,7.75,13.9,8.25,15.0,14.9,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-19,331100,12400,29500,7.7,13.9,8.22,15.0,14.83,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-20,331100,12400,29500,7.55,13.9,8.2,15.0,14.81,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-21,331100,12400,29500,7.55,13.9,8.2,15.0,14.81,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-22,292250,27900,29500,7.35,13.9,8.15,15.0,14.78,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-23,292250,27900,29500,7.35,13.9,8.15,15.0,14.78,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-24,292250,27900,29500,7.2,13.8,8.0,14.9,14.72,竹子湖,18.4,29.2,27.3
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-25,292250,27900,29500,7.15,13.8,7.85,14.9,14.73,竹子湖,18.4,29.2,1.7
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-26,292250,27900,29500,7.05,13.8,7.75,14.9,14.76,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-27,292250,27900,29500,7.0,13.8,7.65,14.9,14.76,竹子湖,18.4,29.2,0.1
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-28,292250,27900,29500,7.0,13.8,7.65,14.9,14.76,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-29,292250,27900,29500,7.0,13.9,7.6,15.0,14.86,竹子湖,18.4,29.2,0.0
26.5,32.0,1305120.0,30202511.0,110707.0,966993.0,926900.0,2018-04-30,292250,27900,29500,7.0,13.9,7.6,15.0,14.86,竹子湖,18.4,29.2,0.0
26.5,32.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-01,313500,49700,0,7.0,13.9,7.6,15.0,14.86,竹子湖,22.9,32.0,0.0
26.5,32.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-02,313500,49700,0,7.05,13.9,7.55,15.0,14.76,竹子湖,22.9,32.0,0.1
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-03,313500,49700,0,7.15,13.9,7.55,15.0,14.73,竹子湖,22.9,32.0,5.4
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-04,313500,49700,0,7.3,13.9,7.58,15.0,14.78,竹子湖,22.9,32.0,0.0
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-05,313500,49700,0,7.3,13.9,7.58,15.0,14.78,竹子湖,22.9,32.0,0.0
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-06,313500,49700,0,7.3,13.7,7.6,14.8,14.7,竹子湖,22.9,32.0,0.0
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-07,313500,49700,0,7.3,13.7,7.6,14.8,14.7,竹子湖,22.9,32.0,0.0
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-08,389300,47700,0,7.3,13.7,7.6,14.8,14.68,竹子湖,22.9,32.0,22.9
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-09,389300,47700,0,7.25,13.7,7.6,14.8,14.72,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-10,389300,47700,0,7.23,13.7,7.6,14.8,14.7,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-11,389300,47700,0,7.2,13.7,7.6,14.8,14.7,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-12,389300,47700,0,7.2,13.7,7.6,14.8,14.7,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-13,389300,47700,0,7.15,13.7,7.6,14.8,14.68,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-14,389300,47700,0,7.15,13.7,7.6,14.8,14.68,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-15,401000,53900,0,7.15,13.7,7.55,14.8,14.7,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-16,401000,53900,0,7.15,13.7,7.55,14.8,14.68,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-17,401000,53900,0,7.15,13.7,7.55,14.8,14.63,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-18,401000,53900,0,7.15,13.7,7.55,14.8,14.63,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-19,401000,53900,0,7.15,13.7,7.55,14.8,14.63,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-20,401000,53900,0,7.3,13.7,7.55,14.8,14.72,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-21,401000,53900,0,7.3,13.7,7.55,14.8,14.72,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-22,407840,46100,0,7.33,13.7,7.55,14.8,14.72,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-23,407840,46100,0,7.33,13.7,7.6,14.8,14.77,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-24,407840,46100,0,7.33,13.75,7.65,14.85,14.77,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-25,407840,46100,0,7.33,13.75,7.7,14.85,14.75,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-26,407840,46100,0,7.33,13.75,7.7,14.85,14.75,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-27,407840,46100,0,7.35,13.8,7.7,14.9,14.78,竹子湖,22.9,32.0,0.0
28.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-28,407840,46100,0,7.35,13.8,7.7,14.9,14.78,竹子湖,22.9,32.0,0.0
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-29,407840,46100,0,7.33,13.8,7.7,14.9,14.8,竹子湖,22.9,32.0,0.4
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-30,407840,46100,0,7.33,13.8,7.7,14.9,14.7,竹子湖,22.9,32.0,0.3
26.5,34.0,1555965.0,30185643.0,108792.0,944287.0,751783.0,2018-05-31,407840,46100,0,7.33,13.8,7.68,14.9,14.73,竹子湖,22.9,32.0,0.0
26.5,34.0,1352635.0,29814509.0,107109.0,1030116.0,890660.0,2018-06-01,389000,32600,0,7.3,13.8,7.68,14.9,14.75,竹子湖,23.6,30.8,2.6
26.5,34.0,1352635.0,29814509.0,107109.0,1030116.0,890660.0,2018-06-02,389000,32600,0,7.3,13.8,7.68,14.9,14.75,竹子湖,23.6,30.8,0.0
