egg_TaijinPrice,Duckegg_TNN_TaijinPrice,入中雞雛數,產蛋隻數,均  日     產蛋箱數,淘汰隻數,目  前         換羽隻數,Date,WhiteChickQuantity,RedChickQuantity,ImportChickenQuantity, 玉米粒, 黃豆粉 ,玉米粉 ,脫殼豆粉,高蛋白豆粉,StationName,AirTemperatureMean,AirTemperatureMax,Precipitation
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-15,316735.0,83400.0,,14.95,17.3,15.8,21.3,18.4,高雄,19.1,27.0,0.0
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-16,316735.0,83400.0,,14.95,17.3,15.8,21.3,18.4,高雄,19.1,27.0,0.0
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-17,316735.0,83400.0,,14.9,17.3,15.8,21.3,18.4,高雄,19.1,27.0,T
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-18,316735.0,83400.0,,14.85,17.3,15.8,21.3,18.4,高雄,19.1,27.0,T
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-19,316735.0,83400.0,,14.8,17.3,15.8,21.3,18.4,高雄,20.1,27.7,T
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-20,316735.0,83400.0,,14.8,17.3,15.8,21.3,18.4,高雄,19.1,27.0,0.0
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-21,316735.0,83400.0,,14.8,17.3,15.8,21.3,18.4,高雄,20.1,27.7,0.0
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-22,342654.0,78870.0,,14.8,17.3,15.8,21.3,18.4,高雄,19.1,27.0,24.5
34.5,38.0,1568627.0,32028103.0,114774.0,1583271.0,1789780.0,2022-01-23,342654.0,78870.0,,14.8,17.3,15.8,21.3,18.4,高雄,20.1,27.7,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,15.0
,,,,,,,,,,,,,,,,,,,18.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,5.5
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,17.5
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,5.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,17.5
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,22.0
,,,,,,,,,,,,,,,,,,,9.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,30.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,38.0
,,,,,,,,,,,,,,,,,,,27.5
,,,,,,,,,,,,,,,,,,,22.0
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,7.5
,,,,,,,,,,,,,,,,,,,17.5
,,,,,,,,,,,,,,,,,,,16.5
,,,,,,,,,,,,,,,,,,,30.0
,,,,,,,,,,,,,,,,,,,6.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,6.5
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,2.5
,,,,,,,,,,,,,,,,,,,89.0
,,,,,,,,,,,,,,,,,,,37.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,14.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,4.5
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,7.0
,,,,,,,,,,,,,,,,,,,18.0
,,,,,,,,,,,,,,,,,,,3.5
,,,,,,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,,,,,,43.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,3.0
,,,,,,,,,,,,,,,,,,,13.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,4.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,4.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,71.0
,,,,,,,,,,,,,,,,,,,4.5
,,,,,,,,,,,,,,,,,,,3.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,6.0
,,,,,,,,,,,,,,,,,,,94.5
,,,,,,,,,,,,,,,,,,,12.5
,,,,,,,,,,,,,,,,,,,17.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,8.5
,,,,,,,,,,,,,,,,,,,6.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,11.5
,,,,,,,,,,,,,,,,,,,12.0
,,,,,,,,,,,,,,,,,,,3.0
,,,,,,,,,,,,,,,,,,,38.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,19.5
,,,,,,,,,,,,,,,,,,,15.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,7.5
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,5.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.5
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,1.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,2.0
,,,,,,,,,,,,,,,,,,,5.5
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,T
,,,,,,,,,,,,,,,,,,,14.5
,,,,,,,,,,,,,,,,,,,1.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,,,,,,,0.0
