egg_TaijinPrice,Duckegg_TNN_TaijinPrice,入中雞雛數,產蛋隻數,均  日     產蛋箱數,淘汰隻數,目  前         換羽隻數,Date,WhiteChickQuantity,RedChickQuantity,ImportChickenQuantity, 玉米粒, 黃豆粉 ,玉米粉 ,脫殼豆粉,高蛋白豆粉,StationName,AirTemperatureMean,AirTemperatureMax,Precipitation
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-21,378200,74200,10396,8.8,12.2,8.63,13.35,13.25,宜蘭,19.4,28.2,0.0
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-22,346200,38600,10396,8.65,12.2,8.6,13.35,13.25,宜蘭,19.4,28.2,0.0
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-23,346200,38600,10396,8.45,12.2,8.6,13.35,13.25,宜蘭,19.4,28.2,T
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-24,346200,38600,10396,8.45,12.2,8.6,13.35,13.25,宜蘭,19.4,28.2,29.9
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-25,346200,38600,10396,7.9,12.2,8.5,13.35,13.25,宜蘭,19.4,28.2,T
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-26,346200,38600,10396,7.6,12.2,8.05,13.35,13.25,宜蘭,19.4,28.2,T
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-27,346200,38600,10396,7.55,12.2,7.92,13.35,13.25,宜蘭,19.4,28.2,0.0
36.5,34.0,1488006.0,27740175.0,92545.0,1013292.0,1779374.0,2019-02-28,346200,38600,10396,7.55,12.2,7.92,13.35,13.25,宜蘭,19.4,28.2,T
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-01,309400,62300,53880,7.55,12.2,7.92,13.35,13.25,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-02,309400,62300,53880,7.3,12.2,7.9,13.35,13.21,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-03,309400,62300,53880,7.3,12.2,7.9,13.35,13.21,宜蘭,19.9,30.1,1.1
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-04,309400,62300,53880,7.3,12.2,7.9,13.35,13.21,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-05,309400,62300,53880,7.15,12.15,7.7,13.3,13.23,宜蘭,19.9,30.1,0.3
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-06,309400,62300,53880,7.1,12.15,7.6,13.3,13.23,宜蘭,19.9,30.1,3.2
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-07,309400,62300,53880,7.05,12.15,7.57,13.3,13.2,宜蘭,19.9,30.1,39.6
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-08,381900,50000,53880,7.0,12.15,7.54,13.3,13.23,宜蘭,19.9,30.1,21.2
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-09,381900,50000,53880,7.0,12.15,7.54,13.3,13.23,宜蘭,19.9,30.1,22.9
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-10,381900,50000,53880,6.95,12.15,7.49,13.3,13.23,宜蘭,19.9,30.1,2.5
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-11,381900,50000,53880,6.95,12.15,7.49,13.3,13.23,宜蘭,19.9,30.1,T
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-12,381900,50000,53880,7.2,12.15,7.47,13.3,13.24,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-13,381900,50000,53880,7.3,12.15,7.57,13.3,13.24,宜蘭,19.9,30.1,3.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-14,381900,50000,53880,7.5,12.15,7.65,13.3,13.27,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-15,346900,62500,53880,7.6,12.15,7.73,13.3,13.26,宜蘭,19.9,30.1,2.3
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-16,346900,62500,53880,7.6,12.15,7.73,13.3,13.26,宜蘭,19.9,30.1,T
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-17,346900,62500,53880,7.87,12.15,7.83,13.3,13.24,宜蘭,19.9,30.1,1.1
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-18,346900,62500,53880,7.87,12.15,7.83,13.3,13.24,宜蘭,19.9,30.1,1.1
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-19,346900,62500,53880,8.17,12.15,7.98,13.3,13.25,宜蘭,19.9,30.1,T
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-20,346900,62500,53880,8.42,12.15,8.1,13.3,13.25,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-21,346900,62500,53880,8.6,12.15,8.2,13.3,13.25,宜蘭,19.9,30.1,0.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-22,373500,59700,53880,8.6,12.15,8.27,13.3,13.25,宜蘭,19.9,30.1,0.4
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-23,373500,59700,53880,8.6,12.15,8.27,13.3,13.25,宜蘭,19.9,30.1,1.0
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-24,373500,59700,53880,8.65,12.15,8.27,13.3,13.25,宜蘭,19.9,30.1,7.6
36.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-25,373500,59700,53880,8.65,12.15,8.27,13.3,13.25,宜蘭,19.9,30.1,2.0
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-26,373500,59700,53880,8.65,12.2,8.3,13.3,13.3,宜蘭,19.9,30.1,0.7
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-27,373500,59700,53880,8.65,12.2,8.3,13.3,13.3,宜蘭,19.9,30.1,0.0
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-28,373500,59700,53880,8.6,12.2,8.3,13.3,13.28,宜蘭,19.9,30.1,0.0
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-29,304200,50900,53880,8.6,12.25,8.3,13.4,13.34,宜蘭,19.9,30.1,10.5
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-30,304200,50900,53880,8.6,12.25,8.3,13.4,13.34,宜蘭,19.9,30.1,5.0
33.5,34.0,1648990.0,30053002.0,102751.0,848085.0,590850.0,2019-03-31,304200,50900,53880,8.6,12.25,8.3,13.4,13.34,宜蘭,19.9,30.1,7.0
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-01,384900,55200,29000,8.6,12.25,8.3,13.4,13.34,宜蘭,23.8,32.2,17.2
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-02,384900,55200,29000,8.6,12.3,8.25,13.4,13.35,宜蘭,23.8,32.2,0.3
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-03,384900,55200,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,T
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-04,384900,55200,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-05,384900,55200,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-06,384900,55200,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-07,384900,55200,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
33.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-08,425800,37300,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-09,425800,37300,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,0.0
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-10,425800,37300,29000,8.6,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,2.3
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-11,425800,37300,29000,8.55,12.3,8.25,13.4,13.33,宜蘭,23.8,32.2,8.0
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-12,425800,37300,29000,8.55,12.3,8.25,13.4,13.31,宜蘭,23.8,32.2,T
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-13,425800,37300,29000,8.55,12.3,8.25,13.4,13.31,宜蘭,23.8,32.2,18.6
31.5,34.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-14,425800,37300,29000,8.5,12.3,8.25,13.4,13.32,宜蘭,23.8,32.2,17.0
31.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-15,306900,76430,29000,8.5,12.3,8.25,13.4,13.32,宜蘭,23.8,32.2,1.8
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-16,306900,76430,29000,8.45,12.3,8.25,13.4,13.32,宜蘭,23.8,32.2,10.2
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-17,306900,76430,29000,8.4,12.3,8.25,13.4,13.3,宜蘭,23.8,32.2,0.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-18,306900,76430,29000,8.45,12.3,8.25,13.4,13.28,宜蘭,23.8,32.2,0.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-19,306900,76430,29000,8.25,12.3,8.22,13.4,13.28,宜蘭,23.8,32.2,2.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-20,306900,76430,29000,8.25,12.3,8.22,13.4,13.28,宜蘭,23.8,32.2,1.8
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-21,306900,76430,29000,8.0,12.3,8.17,13.4,13.28,宜蘭,23.8,32.2,18.5
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-22,373000,60300,29000,8.0,12.3,8.17,13.4,13.28,宜蘭,23.8,32.2,0.1
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-23,373000,60300,29000,7.95,12.3,8.15,13.4,13.28,宜蘭,23.8,32.2,T
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-24,373000,60300,29000,7.9,12.3,8.13,13.4,13.28,宜蘭,23.8,32.2,0.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-25,373000,60300,29000,7.75,12.3,8.11,13.4,13.28,宜蘭,23.8,32.2,0.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-26,373000,60300,29000,7.65,12.3,8.08,13.4,13.28,宜蘭,23.8,32.2,0.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-27,373000,60300,29000,7.65,12.3,8.08,13.4,13.28,宜蘭,23.8,32.2,55.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-28,373000,60300,29000,7.5,12.3,8.03,13.4,13.28,宜蘭,23.8,32.2,15.0
28.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-29,373000,60300,29000,7.5,12.3,8.03,13.4,13.28,宜蘭,23.8,32.2,0.0
26.5,36.0,1371016.0,31430252.0,108897.0,1128526.0,1487244.0,2019-04-30,373000,60300,29000,7.45,12.3,7.9,13.4,13.27,宜蘭,23.8,32.2,12.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-01,401100,50600,18080,7.45,12.3,7.9,13.4,13.27,宜蘭,23.9,32.5,20.2
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-02,401100,50600,18080,7.1,12.3,7.85,13.4,13.25,宜蘭,23.9,32.5,38.6
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-03,401100,50600,18080,7.05,12.3,7.7,13.4,13.25,宜蘭,23.9,32.5,2.1
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-04,401100,50600,18080,7.05,12.3,7.7,13.4,13.25,宜蘭,23.9,32.5,0.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-05,401100,50600,18080,7.08,12.3,7.6,13.4,13.22,宜蘭,23.9,32.5,2.6
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-06,401100,50600,18080,7.08,12.3,7.6,13.4,13.22,宜蘭,23.9,32.5,31.7
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-07,401100,50600,18080,7.07,12.3,7.55,13.4,13.24,宜蘭,23.9,32.5,24.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-08,349300,81100,18080,7.03,12.3,7.55,13.4,13.24,宜蘭,23.9,32.5,T
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-09,349300,81100,18080,7.03,12.3,7.5,13.4,13.22,宜蘭,23.9,32.5,22.1
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-10,349300,81100,18080,7.0,12.3,7.48,13.4,13.2,宜蘭,23.9,32.5,18.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-11,349300,81100,18080,7.0,12.3,7.48,13.4,13.2,宜蘭,23.9,32.5,3.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-12,349300,81100,18080,6.98,12.2,7.43,13.3,13.2,宜蘭,23.9,32.5,46.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-13,349300,81100,18080,6.98,12.2,7.43,13.3,13.2,宜蘭,23.9,32.5,3.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-14,349300,81100,18080,6.95,12.2,7.41,13.3,13.2,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-15,372600,60200,18080,6.95,12.2,7.39,13.3,13.2,宜蘭,23.9,32.5,15.1
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-16,372600,60200,18080,7.02,12.2,7.37,13.3,13.2,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-17,372600,60200,18080,7.32,12.2,7.37,13.3,13.2,宜蘭,23.9,32.5,40.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-18,372600,60200,18080,7.32,12.2,7.37,13.3,13.2,宜蘭,23.9,32.5,41.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-19,372600,60200,18080,7.48,12.2,7.45,13.3,13.18,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-20,372600,60200,18080,7.48,12.2,7.45,13.3,13.18,宜蘭,23.9,32.5,17.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-21,372600,60200,18080,7.52,12.1,7.55,13.2,13.18,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-22,340000,65300,18080,7.53,12.1,7.6,13.2,13.12,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-23,340000,65300,18080,7.53,12.1,7.6,13.2,13.12,宜蘭,23.9,32.5,3.7
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-24,340000,65300,18080,7.48,12.1,7.65,13.2,13.1,宜蘭,23.9,32.5,2.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-25,340000,65300,18080,7.48,12.1,7.65,13.2,13.1,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-26,340000,65300,18080,7.48,12.1,7.65,13.2,13.1,宜蘭,23.9,32.5,0.0
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-27,340000,65300,18080,7.48,12.1,7.65,13.2,13.1,宜蘭,23.9,32.5,3.6
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-28,340000,65300,18080,7.5,12.1,7.65,13.2,13.13,宜蘭,23.9,32.5,6.5
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-29,340000,65300,18080,7.8,12.2,7.65,13.3,13.25,宜蘭,23.9,32.5,T
26.5,36.0,1696064.0,31041057.0,112606.0,1358082.0,1373700.0,2019-05-30,340000,65300,18080,7.77,12.2,7.75,13.3,13.12,宜蘭,23.9,32.5,0.0
